transaction_id,customer_id,amount,currency,payment_method,bank,hour_of_day,day_of_week,failure_reason,failure_category,previous_success_count,previous_failure_count,customer_success_rate,attempt_number,gateway_latency_ms,device_type,risk_level,email_recovery_success,whatsapp_recovery_success,voice_recovery_success,recovered,recovered_amount
pay_tx_100967,cust_1091,5845.22,INR,DEBIT_CARD,PAYTM_BANK,6,1,incorrect_pin,CUSTOMER_CORRECTABLE,22,1,0.957,1,23,web_desktop,LOW,1,1,1,1,5845.22
pay_tx_100968,cust_4703,7217.82,INR,DEBIT_CARD,PAYTM_BANK,0,1,insufficient_funds,INSUFFICIENT_FUNDS,8,4,0.667,2,626,web_mobile,LOW,1,1,0,1,7217.82
pay_tx_100969,cust_5173,1171.95,INR,WALLET,KOTAK,20,5,insufficient_funds,INSUFFICIENT_FUNDS,6,1,0.857,1,237,mobile_android,LOW,1,1,1,1,1171.95
pay_tx_100970,cust_9557,11341.62,INR,WALLET,PAYTM_BANK,12,2,insufficient_funds,INSUFFICIENT_FUNDS,18,4,0.818,3,402,web_mobile,LOW,1,1,1,1,11341.62
pay_tx_100971,cust_3400,1221.19,INR,CREDIT_CARD,ICICI,15,6,incorrect_pin,CUSTOMER_CORRECTABLE,0,5,0.0,1,210,mobile_android,LOW,0,1,0,1,1221.19
pay_tx_100972,cust_5957,3340.25,INR,WALLET,YES_BANK,3,1,authentication_failed,CUSTOMER_CORRECTABLE,17,6,0.739,1,843,web_mobile,LOW,1,1,1,1,3340.25
pay_tx_100973,cust_2281,1451.31,INR,WALLET,YES_BANK,6,1,insufficient_funds,INSUFFICIENT_FUNDS,20,4,0.833,2,187,web_mobile,LOW,0,0,0,0,0.0
pay_tx_100974,cust_8133,1908.87,INR,DEBIT_CARD,ICICI,0,6,insufficient_funds,INSUFFICIENT_FUNDS,11,7,0.611,2,260,web_desktop,LOW,1,1,0,1,1908.87
pay_tx_100975,cust_4129,2663.96,INR,NET_BANKING,SBI,5,5,incorrect_pin,CUSTOMER_CORRECTABLE,0,3,0.0,1,238,mobile_ios,LOW,1,1,1,1,2663.96
pay_tx_100976,cust_5157,7824.27,INR,WALLET,HDFC,19,2,insufficient_funds,INSUFFICIENT_FUNDS,1,4,0.2,1,115,web_mobile,LOW,0,1,0,1,7824.27
pay_tx_100977,cust_1498,3046.43,INR,NET_BANKING,KOTAK,20,3,customer_cancelled,CUSTOMER_ABANDONMENT,15,2,0.882,1,353,mobile_android,LOW,1,0,1,1,3046.43
pay_tx_100978,cust_3898,695.99,INR,CREDIT_CARD,HDFC,13,6,insufficient_funds,INSUFFICIENT_FUNDS,3,0,1.0,1,341,mobile_android,LOW,0,1,0,1,695.99
pay_tx_100979,cust_1273,3305.34,INR,DEBIT_CARD,YES_BANK,21,6,risk_declined,RISK_RELATED,10,2,0.833,3,11,web_desktop,HIGH,0,0,0,0,0.0
pay_tx_100980,cust_2007,567.48,INR,UPI,ICICI,16,1,incorrect_pin,CUSTOMER_CORRECTABLE,23,4,0.852,1,716,web_mobile,LOW,1,1,1,1,567.48
pay_tx_100981,cust_1052,899.52,INR,DEBIT_CARD,SBI,17,2,bank_down,TEMPORARY_INFRASTRUCTURE,3,5,0.375,1,84,mobile_android,LOW,1,1,1,1,899.52
pay_tx_100982,cust_2415,200.73,INR,CREDIT_CARD,SBI,18,5,authentication_failed,CUSTOMER_CORRECTABLE,0,2,0.0,2,96,mobile_ios,LOW,0,0,0,0,0.0
pay_tx_100983,cust_6042,1597.0,INR,CREDIT_CARD,PAYTM_BANK,23,1,authentication_failed,CUSTOMER_CORRECTABLE,9,0,1.0,1,78,web_desktop,LOW,1,1,1,1,1597.0
pay_tx_100984,cust_4084,4083.61,INR,DEBIT_CARD,ICICI,5,2,incorrect_pin,CUSTOMER_CORRECTABLE,8,7,0.533,1,123,web_mobile,LOW,1,1,1,1,4083.61
pay_tx_100985,cust_3793,2689.26,INR,UPI,YES_BANK,18,3,insufficient_funds,INSUFFICIENT_FUNDS,4,8,0.333,1,649,web_mobile,LOW,0,0,1,1,2689.26
pay_tx_100986,cust_9253,9431.36,INR,WALLET,YES_BANK,23,6,card_expired,PAYMENT_METHOD_PROBLEM,8,1,0.889,1,315,mobile_ios,LOW,1,1,1,1,9431.36
pay_tx_100987,cust_4054,476.33,INR,NET_BANKING,ICICI,14,4,insufficient_funds,INSUFFICIENT_FUNDS,10,5,0.667,1,243,mobile_android,LOW,1,1,0,1,476.33
pay_tx_100988,cust_3600,2740.93,INR,NET_BANKING,AXIS,10,2,insufficient_funds,INSUFFICIENT_FUNDS,20,1,0.952,1,1119,web_desktop,LOW,1,1,1,1,2740.93
pay_tx_100989,cust_8478,199.0,INR,WALLET,KOTAK,22,3,card_expired,PAYMENT_METHOD_PROBLEM,23,6,0.793,1,243,mobile_ios,LOW,1,1,0,1,199.0
pay_tx_100990,cust_5918,3899.69,INR,UPI,ICICI,16,0,incorrect_pin,CUSTOMER_CORRECTABLE,13,6,0.684,2,274,web_mobile,LOW,1,1,1,1,3899.69
pay_tx_100991,cust_9586,2390.71,INR,CREDIT_CARD,KOTAK,4,1,authentication_failed,CUSTOMER_CORRECTABLE,21,5,0.808,2,130,mobile_android,HIGH,0,0,0,0,0.0
pay_tx_100992,cust_8515,5710.51,INR,NET_BANKING,ICICI,14,0,incorrect_pin,CUSTOMER_CORRECTABLE,21,2,0.913,1,260,mobile_ios,LOW,1,1,1,1,5710.51
pay_tx_100993,cust_2477,2380.08,INR,CREDIT_CARD,ICICI,21,4,customer_cancelled,CUSTOMER_ABANDONMENT,24,5,0.828,1,521,mobile_ios,LOW,0,0,0,0,0.0
pay_tx_100994,cust_8738,1265.25,INR,NET_BANKING,YES_BANK,14,5,card_expired,PAYMENT_METHOD_PROBLEM,7,1,0.875,1,599,web_desktop,MEDIUM,1,1,0,1,1265.25
pay_tx_100995,cust_7956,393.83,INR,WALLET,AXIS,17,0,insufficient_funds,INSUFFICIENT_FUNDS,11,7,0.611,1,309,mobile_android,LOW,0,0,1,1,393.83
pay_tx_100996,cust_6568,679.63,INR,WALLET,YES_BANK,0,4,authentication_failed,CUSTOMER_CORRECTABLE,19,6,0.76,3,95,mobile_ios,LOW,1,1,1,1,679.63
pay_tx_100997,cust_6563,18114.01,INR,NET_BANKING,PAYTM_BANK,5,3,incorrect_pin,CUSTOMER_CORRECTABLE,4,4,0.5,1,80,web_mobile,LOW,0,1,1,1,18114.01
pay_tx_100998,cust_9476,1969.44,INR,UPI,AXIS,2,2,incorrect_pin,CUSTOMER_CORRECTABLE,21,1,0.955,1,73,web_mobile,MEDIUM,1,1,1,1,1969.44
pay_tx_100999,cust_7291,8002.43,INR,NET_BANKING,HDFC,15,5,incorrect_pin,CUSTOMER_CORRECTABLE,21,6,0.778,1,180,mobile_android,LOW,1,1,0,1,8002.43
pay_tx_101000,cust_8377,6516.26,INR,WALLET,SBI,15,5,balance_low,INSUFFICIENT_FUNDS,10,8,0.556,3,386,mobile_android,MEDIUM,0,1,0,1,6516.26
